Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-10-08 14:04:00+00:00,257.3450012207031,257.4599914550781,257.29449462890625,257.45001220703125,72576
2025-10-08 14:05:00+00:00,257.42999267578125,257.45001220703125,257.25,257.34600830078125,59517
2025-10-08 14:06:00+00:00,257.5350036621094,257.55999755859375,257.3500061035156,257.4200134277344,49992
2025-10-08 14:07:00+00:00,257.54998779296875,257.6000061035156,257.3999938964844,257.55999755859375,59495
2025-10-08 14:08:00+00:00,257.7049865722656,257.7099914550781,257.5,257.5450134277344,194280
2025-10-08 14:09:00+00:00,257.69000244140625,257.7799987792969,257.69000244140625,257.7200012207031,78589
2025-10-08 14:10:00+00:00,258.0,258.1195983886719,257.6878967285156,257.7099914550781,344671
2025-10-08 14:11:00+00:00,257.94000244140625,258.04998779296875,257.9100036621094,257.989990234375,83943
2025-10-08 14:12:00+00:00,257.9601135253906,258.04998779296875,257.8100891113281,257.9200134277344,216783
2025-10-08 14:13:00+00:00,257.875,257.9949951171875,257.82000732421875,257.9949951171875,71409
2025-10-08 14:14:00+00:00,257.7799987792969,257.9700012207031,257.7300109863281,257.8599853515625,97244
2025-10-08 14:15:00+00:00,257.9100036621094,258.010009765625,257.7611999511719,257.80499267578125,82226
2025-10-08 14:16:00+00:00,257.8800048828125,257.8900146484375,257.70001220703125,257.8900146484375,53568
2025-10-08 14:17:00+00:00,258.07000732421875,258.19000244140625,257.860107421875,257.860107421875,138237
2025-10-08 14:18:00+00:00,257.8450012207031,258.1000061035156,257.7699890136719,258.07000732421875,81293
2025-10-08 14:19:00+00:00,257.8599853515625,257.9200134277344,257.7950134277344,257.8500061035156,55022
2025-10-08 14:20:00+00:00,257.8380126953125,258.072509765625,257.760009765625,257.8399963378906,162756
2025-10-08 14:21:00+00:00,257.7300109863281,257.8599853515625,257.7300109863281,257.80999755859375,50722
2025-10-08 14:22:00+00:00,257.760009765625,257.82000732421875,257.70001220703125,257.7690124511719,53670
2025-10-08 14:23:00+00:00,257.8599853515625,257.93499755859375,257.7049865722656,257.7550048828125,51687
2025-10-08 14:24:00+00:00,257.864990234375,257.9385070800781,257.82818603515625,257.87249755859375,32377
2025-10-08 14:25:00+00:00,257.7850036621094,257.8699951171875,257.760009765625,257.8500061035156,62548
2025-10-08 14:26:00+00:00,257.67999267578125,257.80499267578125,257.6199951171875,257.7799987792969,80728
2025-10-08 14:27:00+00:00,257.8699951171875,257.9200134277344,257.67999267578125,257.67999267578125,61038
2025-10-08 14:28:00+00:00,257.8901062011719,257.92999267578125,257.7200012207031,257.85321044921875,53420
2025-10-08 14:29:00+00:00,257.8399963378906,257.9309997558594,257.80120849609375,257.8999938964844,45795
2025-10-08 14:30:00+00:00,257.7799987792969,257.8599853515625,257.7300109863281,257.8599853515625,62942
2025-10-08 14:31:00+00:00,257.7229919433594,257.79998779296875,257.69000244140625,257.7699890136719,162655
2025-10-08 14:32:00+00:00,257.75,257.7550048828125,257.6200866699219,257.7099914550781,44283
2025-10-08 14:33:00+00:00,257.5799865722656,257.7698974609375,257.5400085449219,257.739990234375,85408
2025-10-08 14:34:00+00:00,257.6199951171875,257.72979736328125,257.54998779296875,257.57501220703125,65690
2025-10-08 14:35:00+00:00,257.3100891113281,257.6700134277344,257.30999755859375,257.6199951171875,94087
2025-10-08 14:36:00+00:00,257.2900085449219,257.3500061035156,257.239990234375,257.3299865722656,80089
2025-10-08 14:37:00+00:00,257.2349853515625,257.2900085449219,257.20001220703125,257.2784118652344,116563
2025-10-08 14:38:00+00:00,257.29998779296875,257.3450012207031,257.2131042480469,257.2349853515625,48052
2025-10-08 14:39:00+00:00,257.4375,257.4630126953125,257.260009765625,257.2799987792969,51944
2025-10-08 14:40:00+00:00,257.3900146484375,257.48309326171875,257.3500061035156,257.4200134277344,45558
2025-10-08 14:41:00+00:00,257.3804931640625,257.45001220703125,257.3599853515625,257.3999938964844,46691
2025-10-08 14:42:00+00:00,257.3800048828125,257.3999938964844,257.32000732421875,257.375,59085
2025-10-08 14:43:00+00:00,257.4599914550781,257.4700012207031,257.3399963378906,257.3599853515625,33133
2025-10-08 14:44:00+00:00,257.3800048828125,257.5646057128906,257.3299865722656,257.465087890625,45557
2025-10-08 14:45:00+00:00,257.510009765625,257.5199890136719,257.3900146484375,257.3949890136719,32196
2025-10-08 14:46:00+00:00,257.3299865722656,257.5799865722656,257.3299865722656,257.5249938964844,51343
2025-10-08 14:47:00+00:00,257.3714904785156,257.4200134277344,257.29998779296875,257.3399963378906,36008
2025-10-08 14:48:00+00:00,257.510009765625,257.510009765625,257.3399963378906,257.375,28546
2025-10-08 14:49:00+00:00,257.465087890625,257.5199890136719,257.3900146484375,257.51910400390625,49843
2025-10-08 14:50:00+00:00,257.42999267578125,257.5150146484375,257.4007873535156,257.4800109863281,54037
2025-10-08 14:51:00+00:00,257.3788146972656,257.5400085449219,257.29010009765625,257.43499755859375,60986
2025-10-08 14:52:00+00:00,257.4100036621094,257.4750061035156,257.3200988769531,257.375,48578
2025-10-08 14:53:00+00:00,257.57000732421875,257.57000732421875,257.385009765625,257.385009765625,68787
2025-10-08 14:54:00+00:00,257.67999267578125,257.7099914550781,257.4800109863281,257.54998779296875,97472
2025-10-08 14:55:00+00:00,257.4903869628906,257.67999267578125,257.40008544921875,257.67999267578125,55681
2025-10-08 14:56:00+00:00,257.4175109863281,257.5299987792969,257.4035949707031,257.5,128510
2025-10-08 14:57:00+00:00,257.4200134277344,257.49749755859375,257.3900146484375,257.4200134277344,41743
2025-10-08 14:58:00+00:00,257.6099853515625,257.6191101074219,257.4200134277344,257.4200134277344,41462
2025-10-08 14:59:00+00:00,257.6099853515625,257.6099853515625,257.4703063964844,257.6000061035156,32002
2025-10-08 15:00:00+00:00,257.69500732421875,257.7099914550781,257.57501220703125,257.6000061035156,53736
2025-10-08 15:01:00+00:00,257.7099914550781,257.7300109863281,257.6499938964844,257.6776123046875,45873
2025-10-08 15:02:00+00:00,257.75,257.7799987792969,257.6600036621094,257.7099914550781,374010
2025-10-08 15:03:00+00:00,257.8699951171875,257.8800048828125,257.739990234375,257.7453918457031,63222
2025-10-08 15:04:00+00:00,258.1250915527344,258.17999267578125,257.875,257.875,530941
2025-10-08 15:05:00+00:00,258.07501220703125,258.2200012207031,258.0033874511719,258.1211853027344,80316
2025-10-08 15:06:00+00:00,258.2149963378906,258.3114013671875,258.0899963378906,258.1000061035156,144035
2025-10-08 15:07:00+00:00,258.20001220703125,258.260009765625,258.1050109863281,258.2156066894531,78490
2025-10-08 15:08:00+00:00,258.3299865722656,258.3999938964844,258.19000244140625,258.19000244140625,76705
2025-10-08 15:09:00+00:00,258.1513977050781,258.32000732421875,258.12030029296875,258.31719970703125,64467
2025-10-08 15:10:00+00:00,258.135009765625,258.36871337890625,258.135009765625,258.1600036621094,58159
2025-10-08 15:11:00+00:00,258.3699951171875,258.4399108886719,258.1400146484375,258.1413879394531,103134
2025-10-08 15:12:00+00:00,258.2099914550781,258.3800048828125,258.17999267578125,258.3599853515625,58657
2025-10-08 15:13:00+00:00,258.239990234375,258.2947082519531,258.1112060546875,258.17999267578125,58258
2025-10-08 15:14:00+00:00,258.20001220703125,258.2900085449219,258.18011474609375,258.2250061035156,42583
2025-10-08 15:15:00+00:00,258.19000244140625,258.2300109863281,258.125,258.20001220703125,50990
2025-10-08 15:16:00+00:00,258.1499938964844,258.19000244140625,258.0799865722656,258.17999267578125,39889
2025-10-08 15:17:00+00:00,258.13739013671875,258.19000244140625,258.1000061035156,258.1300048828125,44156
2025-10-08 15:18:00+00:00,258.02508544921875,258.1400146484375,258.0,258.1400146484375,44233
2025-10-08 15:19:00+00:00,257.9649963378906,258.05999755859375,257.95001220703125,258.0299987792969,63564
2025-10-08 15:20:00+00:00,258.07000732421875,258.1099853515625,257.95001220703125,257.9700012207031,54992
2025-10-08 15:21:00+00:00,258.2550048828125,258.260009765625,258.05999755859375,258.07000732421875,51594
2025-10-08 15:22:00+00:00,258.25,258.2900085449219,258.2349853515625,258.2550048828125,45737
2025-10-08 15:23:00+00:00,258.2323913574219,258.29998779296875,258.19500732421875,258.268310546875,56786
2025-10-08 15:24:00+00:00,258.3124084472656,258.32000732421875,258.2200927734375,258.22149658203125,56438
2025-10-08 15:25:00+00:00,258.41009521484375,258.4399108886719,258.2712097167969,258.30718994140625,53569
2025-10-08 15:26:00+00:00,258.31500244140625,258.4549865722656,258.29998779296875,258.42999267578125,53129
2025-10-08 15:27:00+00:00,258.18499755859375,258.32000732421875,258.1700134277344,258.29998779296875,35530
2025-10-08 15:28:00+00:00,258.03741455078125,258.2099914550781,258.0350036621094,258.20001220703125,37723
2025-10-08 15:29:00+00:00,258.0400085449219,258.114990234375,258.010009765625,258.0350036621094,37430
2025-10-08 15:30:00+00:00,258.04998779296875,258.1099853515625,257.9700012207031,258.05499267578125,37624
2025-10-08 15:31:00+00:00,257.93499755859375,258.07000732421875,257.9100036621094,258.055908203125,41500
2025-10-08 15:32:00+00:00,257.9200134277344,257.952392578125,257.8699951171875,257.94500732421875,57574
2025-10-08 15:33:00+00:00,257.82000732421875,257.9200134277344,257.80450439453125,257.9200134277344,70428
2025-10-08 15:34:00+00:00,257.7799987792969,257.8299865722656,257.7099914550781,257.82000732421875,75879
2025-10-08 15:35:00+00:00,257.7550048828125,257.8399963378906,257.739990234375,257.7699890136719,51478
2025-10-08 15:36:00+00:00,257.8399963378906,257.8500061035156,257.75,257.75,48059
2025-10-08 15:37:00+00:00,257.81500244140625,257.8904113769531,257.79998779296875,257.8399963378906,33230
2025-10-08 15:38:00+00:00,257.8595886230469,257.91070556640625,257.7851867675781,257.82000732421875,44505
2025-10-08 15:39:00+00:00,257.94000244140625,257.966796875,257.8299865722656,257.8599853515625,23712
2025-10-08 15:40:00+00:00,257.7850036621094,257.94500732421875,257.7799987792969,257.94500732421875,24680
2025-10-08 15:41:00+00:00,257.6318054199219,257.79998779296875,257.6300048828125,257.7900085449219,53937
2025-10-08 15:42:00+00:00,257.58819580078125,257.64990234375,257.55999755859375,257.6300048828125,44973
2025-10-08 15:43:00+00:00,257.6700134277344,257.7300109863281,257.58428955078125,257.58428955078125,32519
2025-10-08 15:44:00+00:00,257.7049865722656,257.79901123046875,257.65509033203125,257.6700134277344,43419
2025-10-08 15:45:00+00:00,257.7149963378906,257.7799987792969,257.69000244140625,257.7200012207031,33598
2025-10-08 15:46:00+00:00,257.80999755859375,257.8500061035156,257.69000244140625,257.7099914550781,35999
2025-10-08 15:47:00+00:00,257.79998779296875,257.8699951171875,257.7596130371094,257.80999755859375,32802
2025-10-08 15:48:00+00:00,257.79998779296875,257.8299865722656,257.7699890136719,257.8099060058594,19065
2025-10-08 15:49:00+00:00,257.82000732421875,257.82000732421875,257.7709045410156,257.8080139160156,31242
2025-10-08 15:50:00+00:00,257.92498779296875,257.94000244140625,257.80999755859375,257.8299865722656,31901
2025-10-08 15:51:00+00:00,258.0150146484375,258.0299072265625,257.8999938964844,257.9200134277344,157643
2025-10-08 15:52:00+00:00,257.9100036621094,258.0400085449219,257.9100036621094,258.0242004394531,41597
2025-10-08 15:53:00+00:00,257.8999938964844,258.0,257.8900146484375,257.9200134277344,18976
2025-10-08 15:54:00+00:00,258.0,258.0150146484375,257.9200134277344,257.92999267578125,34352
2025-10-08 15:55:00+00:00,257.9800109863281,258.0199890136719,257.94000244140625,258.0199890136719,26401
2025-10-08 15:56:00+00:00,257.9949951171875,258.0199890136719,257.9649963378906,257.9800109863281,31925
2025-10-08 15:57:00+00:00,258.0,258.010009765625,257.9100036621094,257.9949951171875,47738
2025-10-08 15:58:00+00:00,257.989990234375,258.07000732421875,257.9549865722656,258.0,51174
2025-10-08 15:59:00+00:00,257.9549865722656,258.0050048828125,257.9100036621094,257.9700012207031,38673
2025-10-08 16:00:00+00:00,257.9100036621094,257.9800109863281,257.9100036621094,257.9549865722656,33615
2025-10-08 16:01:00+00:00,257.8550109863281,257.95001220703125,257.82000732421875,257.91351318359375,57422
2025-10-08 16:02:00+00:00,257.940185546875,257.9725036621094,257.8450012207031,257.8599853515625,38201
2025-10-08 16:03:00+00:00,257.8609924316406,257.9700012207031,257.8399963378906,257.9700012207031,41614
2025-10-08 16:04:00+00:00,257.7925109863281,257.8900146484375,257.7799987792969,257.8699951171875,37628
2025-10-08 16:05:00+00:00,257.8999938964844,257.9100036621094,257.7799987792969,257.79998779296875,45236
2025-10-08 16:06:00+00:00,257.8500061035156,257.8999938964844,257.80999755859375,257.8900146484375,38394
2025-10-08 16:07:00+00:00,257.9299011230469,257.94000244140625,257.8500061035156,257.8500061035156,34649
2025-10-08 16:08:00+00:00,257.9797058105469,257.989990234375,257.8900146484375,257.92498779296875,48645
2025-10-08 16:09:00+00:00,258.0299987792969,258.05999755859375,257.9700012207031,257.97650146484375,84280
2025-10-08 16:10:00+00:00,258.1700134277344,258.20001220703125,258.0400085449219,258.04998779296875,95970
2025-10-08 16:11:00+00:00,258.3450012207031,258.3500061035156,258.1700134277344,258.1700134277344,58363
2025-10-08 16:12:00+00:00,258.3800048828125,258.40771484375,258.29998779296875,258.3299865722656,73417
2025-10-08 16:13:00+00:00,258.41009521484375,258.43499755859375,258.3399963378906,258.3796081542969,50615
2025-10-08 16:14:00+00:00,258.35009765625,258.5199890136719,258.3210144042969,258.42999267578125,107306
2025-10-08 16:15:00+00:00,258.19000244140625,258.3460998535156,258.1600036621094,258.3399963378906,70663
2025-10-08 16:16:00+00:00,258.2699890136719,258.2699890136719,258.20001220703125,258.20001220703125,33763
2025-10-08 16:17:00+00:00,258.30999755859375,258.3699951171875,258.26190185546875,258.277099609375,56944
2025-10-08 16:18:00+00:00,258.2250061035156,258.29998779296875,258.2135925292969,258.2900085449219,27679
2025-10-08 16:19:00+00:00,258.1600036621094,258.29998779296875,258.1499938964844,258.2099914550781,37554
2025-10-08 16:20:00+00:00,258.1700134277344,258.20001220703125,258.1099853515625,258.1600036621094,37707
2025-10-08 16:21:00+00:00,258.1199951171875,258.2200927734375,258.1199951171875,258.1600036621094,38208
2025-10-08 16:22:00+00:00,258.1878967285156,258.21881103515625,258.0950012207031,258.135009765625,67254
2025-10-08 16:23:00+00:00,258.16790771484375,258.2799072265625,258.16790771484375,258.2049865722656,41966
2025-10-08 16:24:00+00:00,258.2261962890625,258.2261962890625,258.05010986328125,258.1700134277344,66739
2025-10-08 16:25:00+00:00,258.25970458984375,258.31988525390625,258.17999267578125,258.2301025390625,38181
2025-10-08 16:26:00+00:00,258.1300048828125,258.2698974609375,258.1300048828125,258.2698974609375,26575
2025-10-08 16:27:00+00:00,258.27069091796875,258.3299865722656,258.1300048828125,258.1700134277344,47918
2025-10-08 16:28:00+00:00,258.2900085449219,258.3500061035156,258.20001220703125,258.2900085449219,50586
2025-10-08 16:29:00+00:00,258.20001220703125,258.3028869628906,258.19000244140625,258.29998779296875,28539
2025-10-08 16:30:00+00:00,258.29998779296875,258.32000732421875,258.1700134277344,258.19000244140625,53491
2025-10-08 16:31:00+00:00,258.3023986816406,258.32501220703125,258.239990234375,258.30999755859375,43098
2025-10-08 16:32:00+00:00,258.25,258.30999755859375,258.23089599609375,258.2900085449219,30647
2025-10-08 16:33:00+00:00,258.2701110839844,258.29998779296875,258.239990234375,258.2605895996094,23082
2025-10-08 16:34:00+00:00,258.23199462890625,258.2900085449219,258.2099914550781,258.2684020996094,27279
2025-10-08 16:35:00+00:00,258.239990234375,258.239990234375,258.1600036621094,258.2200012207031,25994
2025-10-08 16:36:00+00:00,258.20001220703125,258.29998779296875,258.1700134277344,258.23760986328125,23992
2025-10-08 16:37:00+00:00,258.1300048828125,258.2200927734375,258.1199951171875,258.20001220703125,37726
2025-10-08 16:38:00+00:00,258.0400085449219,258.1199951171875,258.0,258.1199951171875,40153
2025-10-08 16:39:00+00:00,258.1000061035156,258.1300048828125,258.0199890136719,258.04998779296875,26764
2025-10-08 16:40:00+00:00,258.0,258.1199951171875,257.9800109863281,258.1199951171875,39940
2025-10-08 16:41:00+00:00,258.04998779296875,258.07501220703125,257.9700012207031,258.0,30978
2025-10-08 16:42:00+00:00,258.010009765625,258.0679931640625,257.9849853515625,258.0679931640625,19330
2025-10-08 16:43:00+00:00,258.0199890136719,258.03118896484375,257.989990234375,258.010009765625,24604
2025-10-08 16:44:00+00:00,258.0199890136719,258.05499267578125,258.0000915527344,258.0299987792969,41368
2025-10-08 16:45:00+00:00,257.9150085449219,258.010009765625,257.9150085449219,258.010009765625,25439
2025-10-08 16:46:00+00:00,257.8299865722656,257.92138671875,257.82000732421875,257.9100036621094,34082
2025-10-08 16:47:00+00:00,257.7770080566406,257.8352966308594,257.75,257.82000732421875,45057
2025-10-08 16:48:00+00:00,257.8280029296875,257.8699951171875,257.760009765625,257.7699890136719,36981
2025-10-08 16:49:00+00:00,257.8500061035156,257.9314880371094,257.79998779296875,257.80340576171875,37570
2025-10-08 16:50:00+00:00,257.8999938964844,257.8999938964844,257.8299865722656,257.8550109863281,19436
2025-10-08 16:51:00+00:00,257.7952880859375,257.9209899902344,257.7900085449219,257.9075012207031,36004
2025-10-08 16:52:00+00:00,257.76800537109375,257.79998779296875,257.75,257.79998779296875,30897
2025-10-08 16:53:00+00:00,257.66949462890625,257.7677001953125,257.6400146484375,257.7650146484375,42476
2025-10-08 16:54:00+00:00,257.6499938964844,257.6799011230469,257.625,257.6700134277344,29846
2025-10-08 16:55:00+00:00,257.7349853515625,257.7799987792969,257.6300048828125,257.6499938964844,45476
2025-10-08 16:56:00+00:00,257.6700134277344,257.739990234375,257.6669921875,257.7200012207031,28700
2025-10-08 16:57:00+00:00,257.7149963378906,257.739990234375,257.6499938964844,257.6700134277344,36593
2025-10-08 16:58:00+00:00,257.7699890136719,257.8251953125,257.6910095214844,257.69500732421875,45922
2025-10-08 16:59:00+00:00,257.79998779296875,257.8197021484375,257.75,257.77899169921875,37065
2025-10-08 17:00:00+00:00,257.81201171875,257.88641357421875,257.7950134277344,257.7950134277344,34803
2025-10-08 17:01:00+00:00,257.8299865722656,257.8599853515625,257.75,257.82000732421875,42800
2025-10-08 17:02:00+00:00,257.9057922363281,257.9198913574219,257.82000732421875,257.8299865722656,61875
2025-10-08 17:03:00+00:00,257.8599853515625,257.95001220703125,257.8500061035156,257.8949890136719,71988
2025-10-08 17:04:00+00:00,257.9049987792969,257.9849853515625,257.8699951171875,257.8699951171875,32850
2025-10-08 17:05:00+00:00,257.8092041015625,257.9100036621094,257.8092041015625,257.8900146484375,52817
2025-10-08 17:06:00+00:00,257.8349914550781,257.9200134277344,257.82440185546875,257.8399963378906,32109
2025-10-08 17:07:00+00:00,257.8599853515625,257.8599853515625,257.82000732421875,257.8399963378906,23353
2025-10-08 17:08:00+00:00,257.80999755859375,257.8699951171875,257.7950134277344,257.8699951171875,35157
2025-10-08 17:09:00+00:00,257.91009521484375,257.9129943847656,257.80499267578125,257.80499267578125,34969
2025-10-08 17:10:00+00:00,257.8407897949219,257.94989013671875,257.8407897949219,257.9111022949219,32838
2025-10-08 17:11:00+00:00,257.94500732421875,257.9700012207031,257.85699462890625,257.85699462890625,18393
2025-10-08 17:12:00+00:00,258.0,258.0299987792969,257.93499755859375,257.9400939941406,42995
2025-10-08 17:13:00+00:00,258.0199890136719,258.0350036621094,257.92999267578125,258.0199890136719,29568
2025-10-08 17:14:00+00:00,258.05999755859375,258.08099365234375,258.010009765625,258.0199890136719,39211
2025-10-08 17:15:00+00:00,258.010009765625,258.05999755859375,257.989990234375,258.05999755859375,24218
2025-10-08 17:16:00+00:00,258.0249938964844,258.0906982421875,257.9800109863281,258.03118896484375,41151
2025-10-08 17:17:00+00:00,257.90478515625,258.0350036621094,257.8883972167969,258.0299987792969,28625
2025-10-08 17:18:00+00:00,257.80999755859375,257.8913879394531,257.80999755859375,257.8800048828125,28972
2025-10-08 17:19:00+00:00,257.8299865722656,257.875,257.7912902832031,257.82501220703125,28943
2025-10-08 17:20:00+00:00,257.86859130859375,257.8948059082031,257.82000732421875,257.82000732421875,23110
2025-10-08 17:21:00+00:00,257.8313903808594,257.8599853515625,257.78009033203125,257.8500061035156,38491
2025-10-08 17:22:00+00:00,257.8901062011719,257.94000244140625,257.7806091308594,257.8204040527344,31392
2025-10-08 17:23:00+00:00,257.8500061035156,257.8900146484375,257.82000732421875,257.8550109863281,25465
2025-10-08 17:24:00+00:00,257.92999267578125,257.95001220703125,257.82000732421875,257.85009765625,24577
2025-10-08 17:25:00+00:00,257.9049987792969,257.9424133300781,257.8912048339844,257.9200134277344,35043
2025-10-08 17:26:00+00:00,257.95001220703125,257.9599914550781,257.8900146484375,257.9049987792969,25498
2025-10-08 17:27:00+00:00,257.8999938964844,257.9599914550781,257.8599853515625,257.95001220703125,27268
2025-10-08 17:28:00+00:00,257.8999938964844,257.94000244140625,257.875,257.8900146484375,90967
2025-10-08 17:29:00+00:00,257.92498779296875,257.94000244140625,257.85009765625,257.8999938964844,20519
2025-10-08 17:30:00+00:00,257.9750061035156,258.0299987792969,257.9100036621094,257.92498779296875,52829
2025-10-08 17:31:00+00:00,258.0,258.04998779296875,257.9750061035156,257.9750061035156,30353
2025-10-08 17:32:00+00:00,257.9800109863281,258.0450134277344,257.9599914550781,258.0,29999
2025-10-08 17:33:00+00:00,257.9999084472656,257.9999084472656,257.9599914550781,257.9800109863281,16528
2025-10-08 17:34:00+00:00,258.1499938964844,258.20001220703125,257.9700012207031,257.989990234375,72858
2025-10-08 17:35:00+00:00,258.09759521484375,258.17999267578125,258.04998779296875,258.1400146484375,34345
2025-10-08 17:36:00+00:00,258.0400085449219,258.1099853515625,258.0325927734375,258.0899963378906,26277
2025-10-08 17:37:00+00:00,257.9977111816406,258.07000732421875,257.9901123046875,258.0491027832031,27293
2025-10-08 17:38:00+00:00,257.9599914550781,257.9949951171875,257.8700866699219,257.9949951171875,47351
2025-10-08 17:39:00+00:00,257.94000244140625,258.0199890136719,257.94000244140625,257.9800109863281,23958
2025-10-08 17:40:00+00:00,257.9100036621094,258.0199890136719,257.8999938964844,257.95001220703125,41460
2025-10-08 17:41:00+00:00,257.80999755859375,257.92999267578125,257.80999755859375,257.9100036621094,41404
2025-10-08 17:42:00+00:00,257.7799987792969,257.8450012207031,257.7799987792969,257.82000732421875,52955
2025-10-08 17:43:00+00:00,257.7499084472656,257.78680419921875,257.7300109863281,257.7699890136719,32538
2025-10-08 17:44:00+00:00,257.7300109863281,257.7828063964844,257.7101135253906,257.7449951171875,34761
2025-10-08 17:45:00+00:00,257.7101135253906,257.7799987792969,257.6951904296875,257.739990234375,34247
2025-10-08 17:46:00+00:00,257.7200012207031,257.760009765625,257.7200012207031,257.7200012207031,24646
2025-10-08 17:47:00+00:00,257.80999755859375,257.8349914550781,257.7300109863281,257.739990234375,39208
2025-10-08 17:48:00+00:00,257.8399963378906,257.9100036621094,257.80499267578125,257.80999755859375,52486
2025-10-08 17:49:00+00:00,257.7514953613281,257.8399963378906,257.7300109863281,257.8399963378906,37248
2025-10-08 17:50:00+00:00,257.70001220703125,257.7699890136719,257.6600036621094,257.75,42512
2025-10-08 17:51:00+00:00,257.82000732421875,257.8399963378906,257.69000244140625,257.69000244140625,33740
2025-10-08 17:52:00+00:00,257.8699951171875,257.8699951171875,257.7799987792969,257.80999755859375,22829
2025-10-08 17:53:00+00:00,257.8699951171875,257.9599914550781,257.8599853515625,257.86810302734375,35587
2025-10-08 17:54:00+00:00,257.8599853515625,257.9100036621094,257.8500061035156,257.9049987792969,29015
2025-10-08 17:55:00+00:00,257.80999755859375,257.84100341796875,257.7799987792969,257.8399963378906,26067
2025-10-08 17:56:00+00:00,257.7699890136719,257.80999755859375,257.7178039550781,257.80499267578125,40192
2025-10-08 17:57:00+00:00,257.7650146484375,257.7897033691406,257.7099914550781,257.7699890136719,33131
2025-10-08 17:58:00+00:00,257.7950134277344,257.79998779296875,257.75,257.7900085449219,22673
2025-10-08 17:59:00+00:00,257.81500244140625,257.82000732421875,257.7850036621094,257.7950134277344,29814
2025-10-08 18:00:00+00:00,257.739990234375,257.8999938964844,257.7300109863281,257.80999755859375,56593
